movie_id,production_companies
336455,Chapter One Films
336455,Busted Shark Productions
278924,Davis-Films
278924,Lionsgate
278924,Millennium Films
278924,Chartoff-Winkler Productions
278924,ME2 Productions
278924,Hurwitz Creative
294795,Brightlight Pictures
294795,Fire Axe Pictures
294795,Blank Tape
333484,Columbia Pictures
333484,Village Roadshow Pictures
333484,Escape Artists
333484,Metro-Goldwyn-Mayer (MGM)
333484,LStar Capital
333484,Pin High Productions
270774,InterTitle Films
270774,Cider Mill Pictures
270774,Dasym Enetertainment
270774,JC Group International
270774,Talent International Media
270774,Talent International Film Cultural Company
376867,Plan B Entertainment
376867,Upload Films
376867,A24
376867,Pastel
348668,Det Danske Filminstitut
348668,TV2 Danmark
348668,Zentropa Entertainments20
381356,France 2 Cinéma
381356,StudioCanal
381356,Les Films du Kiosque
381356,Cinefrance
213681,Broadway Video
213681,Relativity Media
213681,Surefire Entertainment Capital
213681,Michaels-Goldwyn
313297,Laika Entertainment
95610,Universal Pictures
95610,StudioCanal
95610,Working Title Films
95610,Perfect World Pictures
95610,Miramax
283552,DreamWorks SKG
283552,Heyday Films
377264,Twentieth Century-Fox
377264,TSG Entertainment
317557,Walt Disney Pictures
317557,Walt Disney Productions
317557,ESPN films
296524,Di Bonaventura Pictures
296524,Summit Entertainment
296524,Participant Media
296524,Closest to the Hole Productions
296524,Leverage Entertainment
296524,TIK Film
283366,Ingenious Media
283366,Twentieth Century Fox Film Corporation
283366,Chernin Entertainment
283366,Tim Burton Productions
283366,Big Screen Productions
283366,Scope Pictures
283366,TSG Entertainment
283366,St. Petersburg Clearwater Film Commission
346685,DreamWorks
346685,Marc Platt Productions
346685,Reliance Entertainment
346685,Amblin Partners
302946,Zero Gravity Management
302946,Warner Bros.
302946,Electric City Entertainment
302946,RatPac-Dune Entertainment
382399,Castel Film Studio
382399,Riviera Films
382399,Sforzando Productions
331583,Atlas Entertainment
331583,Likely Story
331583,LionsGate
331583,Merced Media Partners
331583,PalmStar Media
340485,British Film Institute (BFI)
340485,Film4
340485,Maven Pictures
374617,Grindstone Entertainment Group
374617,Tycor International Film Company
374617,Sculptor Media
374617,Green-Light International
374617,Atomic Features
339792,BBC Comedy
381034,Floodland Pictures
381034,Tea Shop & Film Company
381034,Fantastic Films
381034,Liquid Noise Films
381034,Level 5 Films
381034,Winterland Pictures
184341,"Weinstein Company, The"
184341,La Piedra Films
184341,Fuego Films
184341,Epicentral Studios
315011,Cine Bazar
315011,Toho Pictures
291351,Roadside Attractions
291351,LionsGate
291351,Waypoint Entertainment
291351,Bloom
291351,Netter Productions
291351,A24
352492,Prettybird
352492,Netflix
372058,CoMix Wave Films
324786,Icon Productions
324786,Permut Presentations
324786,Pandemonium
324786,Cross Creek Pictures
324786,Vendian Entertainment
324786,Demarest Media
393729,France 2 Cinéma
393729,Easy Tiger
340945,Saturn Films
340945,Patriot Pictures
340945,Hannibal Pictures
340945,MVP Films
340945,USS Indianapolis Production
340945,Union Patriot Capital Management
293767,TriStar Pictures
293767,Marc Platt Productions
293767,Film4
293767,The Ink Factory
293767,Bona Film Group
293767,TriStar Productions
293767,studio 8
351211,Vertigo Entertainment
351211,Lionsgate
351211,Room 101
351211,Snoot Entertainment
351211,Hurwitz Creative
308529,Radar Pictures
308529,Headmon Entertainment & Productions
339419,Big Beach Films
339419,Raindog Films
284564,Spectacle Entertainment Group
284564,Windy Hill Pictures
284564,Protagonist Pictures
284564,Bow and Arrow Entertainment
284564,PalmStar Media
410199,XYZ Films
410199,MXN Entertainment
410199,Lost City
340677,Irish Dreamtime
340677,Fastnet Films
340677,Canal+
340677,Voltage Pictures
340677,Ciné+
340677,22h22
340677,Mutressa Movies
340677,Friendly Films
258230,River Road Entertainment
258230,Participant Media
258230,Apaches Entertainment
258230,La Trini
329865,Paramount Pictures
329865,21 Laps Entertainment
329865,FilmNation Entertainment
329865,Lava Bear Films
332210,Warner Bros. Animation
332210,Warner Bros.
332210,Warner Animation Group
332210,RatPac-Dune Entertainment
382511,Mars Films
382511,TF1
375366,BFI Film Fund
375366,Altitude Film Entertainment
375366,Poison Chef
375366,Altitude Film Sales
393559,Gébéka Films
393559,Rita Productions
393559,Blue Spirit Animation
402529,Morgan Creek Productions
411638,La Canica Films
411638,Agosto la Película
325189,Disney Channel
325189,Rainforest Productions
178682,Disney Channel
178682,It's a Laugh Productions
63710,Universal Pictures
63710,Marc Platt Productions
63710,MFV Productions
63710,Reel Deal Entertainment
339967,Brightlight Pictures
339967,Sayaka Producciones Audiovisuales
339967,Route One Entertainment
339967,Toy Fight Productions
339967,Neon
313369,Summit Entertainment
313369,Marc Platt Productions
313369,Gilbert Films
313369,Black Label Media
313369,Impostor Pictures
334517,Parallel Films
334517,Irish Film Board
375315,Memento Films Production
375315,Arte France Cinéma
375315,Doha Film Institute
375315,Farhadi Film Production
369885,Paramount Pictures
369885,GK Films
369885,ImageMovers
369885,Huahua Media
340103,Atlas Independent
340103,A24
340103,Unbroken Pictures
324560,X-Filme Creative Pool
324560,Film i Väst
324560,Prime Time
324560,Illusion Film & Television
324560,Backup Media
324560,N279 Entertainment
324560,FilmWave
207932,Columbia Pictures
207932,Imagine Entertainment
207932,Mid Atlantic Films
207932,Sony Pictures Releasing
207932,LStar Capital
331313,Fox 2000 Pictures
331313,Parkes+MacDonald Image Nation
335796,Universal Pictures
335796,Platinum Dunes
335796,Hasbro
335796,Blumhouse Productions
335796,Allspark Pictures
136799,Twentieth Century Fox Film Corporation
136799,DreamWorks Animation
286567,Ingenious Media
286567,Mattel Entertainment
286567,Dolphin Entertainment
402298,BBC Films
402298,Participant Media
402298,Krasnoff Foster Productions
402298,Shoebox Films
343611,Paramount Pictures
343611,Shanghai Film Group
343611,TC Productions
343611,Skydance Media
343611,Huahua Media
291356,Blumhouse Productions
326285,Lions Gate Films
326285,Lakeshore Entertainment
326285,TIK Films
374461,Envision Media Arts
374461,Cinelou Films
374461,Shenghua Entertainment
334541,Big Indie Pictures
334541,Amazon Studios
334541,Pearl Street Films
334541,CMP Entertainment
334541,K Period Media
334541,B Story
334541,The Affleck/Middleton Project
334543,The Weinstein Company
334543,See-Saw Films
334543,Screen Australia
334543,Aquarius Films
334543,Sunstar Entertainment
403450,Rai Cinema
403450,Wildside
403450,Ministero per i Beni e le Attività Culturali (MiBAC)
407559,Zed Filmworks
407559,Paris Film
407559,Eggplant Pictures
407559,Go Insane Films
397243,IM Global
397243,Impostor Pictures
397243,42
338964,Ingenious Media
338964,Broad Green Pictures
338964,Miramax
340402,Universal Pictures
340402,Will Packer Productions
261102,Bambú
345920,New Line Cinema
345920,Village Roadshow Pictures
345920,Likely Story
345920,Anonymous Content
345920,Overbrook Entertainment
345920,PalmStar Media
339396,NetFlix
392142,StudioCanal
392142,TF1 Films Production
392142,Nexus Factory
392142,Umedia
392142,Légende Films
392142,Blagbuster
392142,Le 12e Art
392142,C2M Productions
393764,Fidélité Films
393764,cinéfrance
393764,E.D.I Films
279229,Tele München Fernseh Produktionsgesellschaft (TMG)
279229,Lieblingsfilm
279229,mem-film
279229,Geißendörfer Film- und Fernsehproduktion (GFF)
279229,ARRI Film & TV Services
329981,Canal+
329981,EuropaCorp
329981,Ciné+
329981,Lava Bear Films
329981,Transfilm International
332794,Pan Européenne Production
332794,Fidélité Films
332794,Moana Films
332794,Curiosa Films
378064,Kyoto Animation
277834,Walt Disney Pictures
277834,Walt Disney Animation Studios
376866,Fox Searchlight Pictures
376866,Why Not Productions
376866,Wild Bunch
376866,Protozoa Pictures
376866,Bliss Media
376866,LD Entertainment
376866,Fabula
376866,Endemol Shine Studios
376866,Jackie Productions (II)
384682,Paramount Pictures
384682,DreamWorks SKG
384682,DreamWorks Pictures
384682,Bluegrass Films
365942,Southpaw Entertainment
365942,STX Entertainment
365942,Los Angeles Media Fund (LAMF)
330459,Lucasfilm
330459,Walt Disney Pictures
330459,Allison Shearmur Productions
330459,Black Hangar Studios
330459,Stereo D
353979,Revolver Picture Company
353979,Magic Lantern
259695,Appian Way
259695,Warner Bros.
259695,Pearl Street Films
381288,Universal Pictures
381288,Blumhouse Productions
381288,Blinding Edge Pictures
346672,Lakeshore Entertainment
346672,Screen Gems
346672,Sketch Films
376290,France 2 Cinéma
376290,Canal+
376290,FilmNation Entertainment
376290,Ciné+
376290,Transfilm
376290,France Télévisions Distribution
376290,Archery Pictures
291328,Shangri-La Entertainment
291328,New Regency Pictures
291328,Demarest Films
291328,Tatira
291328,RatPac Entertainment
291328,World View Entertainment
291328,Considered Entertainment
291328,Robson Orr Entertainment
291328,Fiore Group
291328,Windsor Media
274870,Columbia Pictures
274870,Village Roadshow Pictures
274870,Original Film
274870,Company Films
274870,Start Motion Pictures
274870,LStar Capital
274870,Wanda Pictures
381284,Fox 2000 Pictures
381284,Chernin Entertainment
381284,Levantine Films
393457,Paramount Pictures
393457,Scott Rudin Productions
393457,Bron Creative
393457,MACRO
332979,Younger Than You
332979,Sikelia Productions
332979,Verdi Productions
332979,Bruce Cohen Productions
342737,Annapurna Pictures
342737,Archer Gray
342737,Modern People
311324,Universal Pictures
311324,Atlas Entertainment
311324,Legendary Pictures
311324,China Film Group
311324,Le Vision Pictures
311324,Legendary East
311324,Kava Productions
310307,"Weinstein Company, The"
310307,FilmNation Entertainment
310307,Faliro House Productions
310307,The Combine
310307,Speedie Distribution
356305,Twentieth Century Fox Film Corporation
356305,21 Laps Entertainment
356305,Red Hour Films
356305,TSG Entertainment
335797,Universal Pictures
335797,Fuji Television Network
335797,Dentsu
335797,Illumination Entertainment
377275,France 2 Cinéma
377275,Le Pacte
377275,Ecce Films
121856,Regency Enterprises
121856,The Kennedy/Marshall Company
121856,Ubisoft
121856,CatchPlay
121856,New Regency Pictures
121856,Latina Pictures
121856,RatPac Entertainment
121856,Monarchy Enterprises S.a.r.l.
121856,Ubisoft Motion Pictures
121856,DMC Film
121856,Alpha Pictures
381289,Universal Pictures
381289,Amblin Entertainment
381289,Pariah Entertainment Group
381289,Original Pictures
381289,Reliance Entertainment
381289,Walden Media
381289,Pariah
195590,Silver Pictures
195590,Automatik Entertainment
195590,DMG Entertainment
195590,Hands-on Producers
195590,42
388399,CBS Films
388399,Closest to the Hole Productions
388399,Leverage Entertainment
388399,Bluegrass Films
388399,TIK Films
388399,Hutch Parker Entertainment
334524,Living Films
334524,Hwy61
334524,Black Bear Pictures
334524,Boies / Schiller Film Group
342473,Caramel Films
342473,Quad Productions
342473,Main Journey
345922,New Line Cinema
345922,Village Roadshow Pictures
345922,21 Laps Entertainment
345922,Wrigley Pictures
345922,Van Brand
262841,Paramount Pictures
262841,Nickelodeon Movies
262841,Disruption Entertainment
262841,Paramount Animation
324542,Vertigo Entertainment
324542,FilmNation Entertainment
324542,Open Road Films (II)
324542,Riverstone Pictures
340837,Studio Babelsberg
340837,Regency Enterprises
340837,Twentieth Century Fox
340837,New Regency Pictures
340837,TSG Entertainment
340837,Blind Wink Productions
404378,Prescience
404378,Iris productions
404378,Shooting Script Films
47971,Paramount Pictures
47971,Revolution Studios
47971,One Race Films
47971,Rox Productions
47971,Maple Cage Productions
292280,Intrepid Pictures
292280,Los Angeles Media Fund (LAMF)
324849,Lin Pictures
324849,Warner Bros. Animation
324849,Warner Bros.
324849,Animal Logic
324849,DC Entertainment
324849,Lord Miller
324849,LEGO System A/S
377263,X-Filme Creative Pool
377263,Mars Distribution
377263,Mandarin Cinéma
382598,La Petite Reine
382598,Chic Films
411088,Televisió de Catalunya TV3
411088,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
411088,Think Studio
411088,Nostromo Pictures
411088,Institut Català de les Empreses Culturals (ICEC)
411088,Colosé Producciones
411088,movistar+
411088,"Habitación Cerrada, La"
14564,Paramount Pictures
14564,Vertigo Entertainment
14564,Macari/Edelstein
14564,Parkes+MacDonald Image Nation
14564,Waddieish Claretrap
393519,Angoa-Agicoa
393519,MEDIA Programme of the European Union
393519,Wild Bunch
393519,Canal+
393519,Rouge international
393519,Radio Télévision Belge Francophone (RTBF)
393519,Ciné+
393519,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles
393519,Le Tax Shelter du Gouvernement Fédéral de Belgique
393519,Centre National de la Cinématographie (CNC)
393519,BE TV
393519,La Wallonie
393519,Frakas Productions
393519,Ciclic - Région Centre
393519,Bruxelles Capitale
393519,Casa Kafka Pictures Movie Tax Shelter Empowered by Belfius
393519,VOO
393519,Arte / Cofinova 12
393519,Torino Film Lab
227932,Migdal Filmes
324552,Thunder Road Pictures
324552,LionsGate
324552,87Eleven
419430,Blumhouse Productions
419430,QC Entertainment
419430,Monkeypaw Productions
263115,Twentieth Century Fox Film Corporation
263115,Donners' Company
263115,Marvel Entertainment
263115,TSG Entertainment
293167,Legendary Pictures
293167,Warner Bros.
180863,DNA Films
180863,TriStar Pictures
180863,Cloud Eight Films
180863,Creative Scotland
180863,Decibel Films
180863,Film4
397837,Jon Shestack Productions
397837,Awesomeness Films
341006,Orion Pictures
341006,Blumhouse Productions
341006,Metro-Goldwyn-Mayer (MGM)
341006,The Safran Company
341006,Itaca Films
341006,BH Tilt
341006,Troll Court Entertainment
416477,FilmNation Entertainment
416477,Apatow Productions
416477,Amazon Studios
425591,Film Science
425591,XYZ Films
369778,Gaumont
369778,M6 Films
369778,Mandarin Cinéma
274857,Village Roadshow Pictures
274857,Weed Road Pictures
274857,Warner Bros.
274857,Wigram Productions
274857,Safehouse Pictures
241258,Blumhouse Productions
241258,IM Global
241258,WWE Studios
321612,Walt Disney Pictures
321612,Mandeville Films
380124,Lionsgate
380124,The Tyler Perry Company
18955,Légende Films
295693,Twentieth Century Fox Film Corporation
295693,DreamWorks Animation
408220,Warner Bros. Animation
408220,DC Entertainment
173897,Constantin Film
173897,Impact Pictures
173897,Screen Gems
173897,Davis Films
414190,NetFlix
414190,Pretty Pictures
414190,XYZ Films
414190,Wigwam Films
315837,Paramount Pictures
315837,DreamWorks SKG
315837,Shanghai Film Group
315837,Reliance Entertainment
315837,Arad Productions
315837,Grosvenor Park Productions
315837,Steven Paul Production
315837,Huahua Media
315837,Seaside Entertainment
315837,Amblin Partners
315837,Weying Galaxy Entertainment
297160,Snowfort Pictures
297160,XYZ Films
297160,Scythia Films
341174,Universal Pictures
341174,Perfect World Pictures (Beijing)
420245,Red & Black Films
420245,Seymour Films
345009,Eagle Pictures
345009,The Safran Company
345009,Ministero per i Beni e le Attività Culturali (MiBAC)
345009,Roxbury
345009,SUN FILM
345009,Mine Canarias
406385,Fandango
406385,Rai Cinema
406385,Ascent Film
363126,Screen Australia
363126,Memento Films International
363126,Film Victoria
363126,Aquarius Films
363126,Fulcrum Media Finance
363126,DDP Studios
363126,Photoplay Films
330947,FilmNation Entertainment
330947,Buckeye Pictures
330947,Broad Green Pictures
